0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,
0,0,0.466666667,0.815956955,1.014465947,1.532353649,1.269042482,1.362258636,1.96414455,2.188264187,2.347258073,2.556244194,2.053713268,2.452237421,2.913544356,2.940831363,3.428337697,3.154907595,3.436401811,3.138572674,3.311958446,
0,0,0.768816503,0.843352103,1.257378312,1.057159221,1.228706213,1.503460902,2.242502315,1.868755579,2.386588142,2.613096848,2.457905316,2.216841762,2.583723209,2.698662674,3.447264556,3.291040485,3.23630582,3.679835684,4.244564175,
0,0,0.649290289,0.779944855,1.137633007,1.178616182,1.3414945,1.532483546,1.755639728,1.968367951,1.785995331,1.937909148,3.179037993,2.608919849,2.663938677,2.753575311,2.702706015,2.263097704,3.107804323,5.182639561,3.254985482,
0,0,0.886727143,0.727614237,1.24779928,1.14779928,2.154384018,1.384244528,2.55573592,1.786784189,2.216231582,2.5586076,2.769037087,1.95610669,3.508026454,2.648997563,3.381971571,6.299109382,3.317486089,3.133208919,3.358081977,
0,0,0.882313782,0.710018769,1.451710936,1.155520709,1.715214265,1.290278795,1.677784002,1.968894978,1.660457787,1.770376485,2.700556045,3.168090702,2.695681843,3.010646848,3.174979876,4.583443679,3.686350182,3.277966881,4.079663554,
0,0,0.63548317,0.513807119,1.454699544,1.182753519,1.571281512,1.614252187,2.516552933,2.573487134,1.964627563,2.484663016,2.811969876,2.706601573,2.36600227,2.664003218,3.478542689,3.344869728,3.350476531,3.321578346,3.584257162,
0,0,0.568816503,0.508088023,1.334284395,1.208403194,1.280138921,1.776009378,1.715629508,2.345391496,2.199106676,2.517059295,2.51106436,2.905077885,3.086498355,3.227169473,3.066368312,3.461776356,3.418188969,6.578755985,3.211024432,
0,0,0.447140452,0.43548317,1.326194815,1.239034822,1.773904902,1.392423301,2.353619899,2.35265645,2.599830718,2.005621103,2.687207533,2.35479887,3.193154619,2.718631334,3.019034769,2.622092124,3.903067396,3.480461995,6.14138638,
0,0,0.4,0.566666667,1.16041864,1.139034822,1.710824218,1.624027372,1.862388533,1.277996501,2.440600129,1.833124905,2.897397852,2.095334887,2.360281501,3.148320178,2.581394388,10.25471397,2.599498715,3.278507452,74.0776209,
0,0,0.502149837,0.904080583,0.937633007,1.476505493,1.57395715,1.862353537,1.92737754,2.123308879,2.242625622,2.18726725,3.417681852,3.205380119,2.073406325,3.501305098,3.131663101,6.887332461,3.915774967,3.47963697,3.926202751,
0,0,0.555228475,0.588342718,0.915647115,0.907559092,1.489215089,2.119142013,2.206946299,1.789604265,2.444439769,2.788483277,2.313703425,2.894374545,2.584406982,2.923173071,3.180472902,4.240121796,2.760974441,3.536274055,3.868928806,
0,0,0.751221035,0.576685436,1.198361487,1.066356826,1.765562416,1.717178828,1.850629623,2.03833787,2.118112123,2.225846124,2.880644123,2.550325626,2.802337806,3.211395815,3.158349788,3.003737668,3.656301479,4.441145136,3.099695286,
,,,,,,,,,,,,,,,,,,,,,
ïΩãœ,,,,,,,,,,,,,,,,,,,,,
0,0,0.655076047,0.667757139,1.207446811,1.197431062,1.611176276,1.643723518,1.992507984,2.003112718,2.375408804,2.382143914,2.754348613,2.705615465,2.97794137,3.071477591,3.354244618,3.497706073,4.27429252,4.072292512,7.031772455,
ï™éU,,,,,,,,,,,,,,,,,,,,,
0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,
è„å¿,,,,,,,,,,,,,,,,,,,,,
0,2.121320344,3.655076047,4.341991753,5.450087498,5.940847552,6.807328699,7.256209598,7.992507984,8.367073749,9.083612736,9.417767553,10.10281784,10.35414474,10.9151953,11.28731595,11.83952599,12.24413392,13.27429252,13.31891352,16.51860544,
åÎìöêî,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3
,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10
ê≥ìöó¶,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.96,1,0.94
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
