start ,1.0,111.0,81.0,56.0,178.0,56.0,138.0,56.0,122.0,34.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,72.5,110.0,56.0,178.0,56.0,138.0,56.0,122.0,34.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,111.0,133.0,185.0,175.0,145.0,175.0,100.0,29.0,115.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,113.0,97.5,185.0,175.0,145.0,175.0,100.0,29.0,115.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,126.0,7.0,193.0,64.0,193.0,24.0,85.0,91.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,85.5,19.0,193.0,64.0,193.0,24.0,85.0,91.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,123.0,168.0,199.0,38.0,159.0,38.0,188.0,153.0,38.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,80.5,116.0,199.0,38.0,159.0,38.0,188.0,153.0,38.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,4.0,91.0,140.0,85.0,100.0,85.0,176.0,179.0,92.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,48.0,55.0,140.0,85.0,100.0,85.0,176.0,179.0,92.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,175.0,175.0,55.0,182.0,95.0,182.0,174.0,55.0,73.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,124.0,180.5,55.0,182.0,95.0,182.0,174.0,55.0,73.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,154.0,184.0,81.0,76.0,81.0,36.0,192.0,164.0,175.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,164.5,119.5,81.0,76.0,81.0,36.0,192.0,164.0,175.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,60.0,119.0,31.0,29.0,71.0,29.0,58.0,73.0,196.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,128.0,132.0,31.0,29.0,71.0,29.0,58.0,73.0,196.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,48.0,123.0,161.0,109.0,161.0,149.0,21.0,36.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,64.0,63.0,161.0,109.0,161.0,149.0,21.0,36.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,125.0,189.0,44.0,141.0,44.0,101.0,169.0,26.0,189.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,157.0,179.5,44.0,141.0,44.0,101.0,169.0,26.0,189.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,30.0,75.0,111.0,31.0,151.0,31.0,44.0,72.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,44.0,100.0,111.0,31.0,151.0,31.0,44.0,72.0,58.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,195.0,55.0,53.0,2.0,13.0,2.0,67.0,128.0,53.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,124.0,59.5,53.0,2.0,13.0,2.0,67.0,128.0,53.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,107.0,187.0,40.0,112.0,40.0,72.0,197.0,72.0,60.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,83.5,138.0,40.0,112.0,40.0,72.0,197.0,72.0,60.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,82.0,107.0,33.0,102.0,73.0,102.0,157.0,111.0,171.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,126.5,84.0,33.0,102.0,73.0,102.0,157.0,111.0,171.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,141.0,35.0,27.0,28.0,67.0,28.0,118.0,181.0,48.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,94.5,109.5,27.0,28.0,67.0,28.0,118.0,181.0,48.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,2.0,195.0,75.0,19.0,115.0,19.0,13.0,61.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goal  ,0.0,32.5,107.5,75.0,19.0,115.0,19.0,13.0,61.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
start ,1.0,159.0,161.0,106.0,178.0,106.0,138.0,74.0,85.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
