1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,55,59,63,67,71,75,79,83,87,91,95,99,103,107,111,115,119,123,127,131,135,139,143,147,151,155,159,163,167,171,175,179,183,187,191,195,199
5.166754984,3.47184131,4.439618303,3.763431307,4.726404033,3.422219662,2.775022299,2.783874572,3.554457589,3.767597242,1.416227766,15.48504248,3.123725368,2.272524626,3.389137076,2.728200394,5.981461548,12.26764936,2.430308785,2.728106201,3.096126753,3.921837943,9.892656988,3.702649748,3.936651163,5.259002072,3.302500007,3.836045596,2.918311303,3.123622791,10.8074115,4.845793906,4.613030451,3.642936665,3.414506477,2.51447071,4.829474865,6.836842326,3.344193613,3.024738566,3.766374904,4.285921279,3.640712395,2.991576046,2.446284074,3.609403962,4.369957034,2.95938651,4.255063583,3.417398424,2.343379198,4.436352425,1.91289902,2.895474153,3.642754333,2.442249781,3.352249048,3.183954183,4.491599734,3.687364605,3.995105123,2.733777219,3.130427358,3.221647715,4.991963383,2.922560186,4.615781836,3.188137889,3.803665205,4.036625142,3.667489103,3.989708291,2.703468434,3.430619866,4.084225997,4.979390094,2.914875504,3.566682037,2.89994718,3.485882151,3.741978414,3.332567499,3.591482003,3.223225706,5.275663373,4.46886131,3.364580985,3.263571663
3.934716442,3.533810509,4.484986936,3.164853236,4.63188108,4.11032363,4.261795399,5.859866754,3.077066466,3.519061158,4.220456847,3.531393111,2.734919026,3.067395459,3.825380698,5.258696673,3.402276049,2.45412161,3.398455577,5.048430037,7.741739494,3.655256504,4.085242556,3.448081147,2.980983669,2.817353403,3.99386534,3.708816815,4.09321663,3.611603028,3.799327271,4.680806058,4.16314049,3.110654957,3.516046162,3.453192089,3.30946417,3.484168531,3.719160947,4.170649147,3.155599146,2.291508657,5.306217494,4.115078113,4.393789166,3.114591407,3.131734496,4.502666043,5.227216771,3.512768653,4.401351323,4.35154684,3.329317711,3.599883374,4.8743939,4.531074099,3.948130614,2.416696132,3.357729623,3.645789218,3.820258279,2.626165481,3.816194717,4.591258654,3.119438007,2.837825031,3.465556813,4.213793666,4.474064016,2.527186067,3.418187608,3.223102732,3.178933244,2.829604646,2.918685002,4.771340801,3.48818329,3.625419626,2.315309229,4.041483082,4.014791866,4.00126637,4.272190056,4.152647641,4.236608136,3.955528752,4.177578231,4.470687831
4.553556864,2.695372705,2.964257371,4.67513974,3.243044805,2.794544632,3.808615255,4.161512235,3.297226673,24.73269371,2.851702613,4.118488952,3.007581278,5.539215517,3.902896418,3.859393791,5.272777338,3.086018598,4.415498472,3.069351042,4.549771493,3.785900676,4.305889497,4.30694155,3.77482494,3.97908034,3.626187732,3.170486172,3.819769995,3.637053384,4.089927533,5.514333753,5.751272754,5.169728609,4.052038832,3.623366006,3.63110327,8.84689048,3.880661515,5.466245177,2.972778235,4.173642408,3.439063781,4.762652636,2.193497669,4.262160122,3.757242375,2.207768723,4.018374756,5.059499747,4.259374906,2.612811544,2.411312228,2.796098789,4.148329171,4.344041845,4.470501998,4.236200402,2.368073127,3.772939386,3.831676216,3.108092855,2.386387347,2.513711452,2.787591453,3.141551657,3.121677398,4.130988047,3.415820914,3.206093839,5.014057691,3.678098328,4.049361394,3.087928114,3.647196539,4.311274392,3.416117095,4.067429418,3.615901016,4.320885321,2.556653917,3.707291032,3.339974252,4.466994334,3.667643267,4.060811071,3.493785913,4.746492907
2.558525823,3.73838746,3.321391598,2.463169111,3.06835894,4.814777121,3.442393248,4.187428872,4.551083026,8.941475106,4.135341098,4.189902091,3.436889252,3.876043756,2.990389356,3.922118802,2.842481179,3.259838114,3.583406271,3.556557312,4.576304541,4.137887473,3.971835055,4.316704107,4.018596395,3.053192089,3.144664981,3.70006121,4.111076015,3.787016989,5.018708126,3.855491035,4.547061915,2.591930648,4.400185162,2.52296552,3.885782582,5.508791778,2.746941345,3.641477368,3.960092842,4.22308296,3.726588633,4.195102052,3.167260581,3.53981933,4.488881073,3.728189474,3.824031578,3.075889136,1.85563959,2.927553092,4.791220726,3.06457054,4.638096965,3.339224379,3.464642195,3.293046424,3.940932021,3.41143434,4.291873157,4.93369643,3.184376685,4.172278571,3.873045553,3.984623751,9.719403238,2.888834066,4.631378985,3.505118661,3.475176328,3.416741153,3.660690145,2.901976484,3.993127494,4.166529316,3.834899252,4.42655763,3.93649956,3.273301114,2.709745207,2.643681412,4.036396977,4.264382219,2.31542194,4.555539995,2.941438479,3.331221355
7.463463559,5.154057828,3.600750252,3.554692412,3.389681914,3.885653875,3.788126488,5.176289441,3.993472327,3.629183947,4.033745995,2.41717328,5.104718976,12.47292396,3.1311044,4.368310204,6.128457801,4.354566184,3.027287515,5.080775356,4.162446318,2.480327528,2.81289902,3.531667961,4.21706492,3.779889821,3.934508825,5.592819942,2.62941503,3.223436888,4.742294277,2.74300663,2.986187451,5.561009221,3.251300395,2.55412161,3.918646431,3.155564519,3.252534818,3.734524541,3.282132621,4.86631066,2.503510456,4.230829017,4.390048939,4.26237427,3.125851751,3.028621135,2.601842736,7.424010958,3.788763377,3.546492497,2.789868709,2.972374886,2.901720226,6.324231064,2.909117204,3.805631886,3.630059772,4.547761493,3.119149764,3.038482302,5.302842278,4.288038776,2.818627454,3.714268683,3.801241948,3.433819221,2.707106781,3.711250258,3.210401232,3.157992226,3.194813341,2.395110839,4.681822608,3.060138993,4.885344853,3.395100455,3.27567957,4.370678444,3.718948333,2.945623262,4.177663218,3.687008437,3.582610481,3.849104797,4.005920475,2.420353471
3.660076264,2.080224948,2.965195766,3.899827678,4.065639448,3.297463912,3.822127793,3.34925717,4.316834476,3.779841688,35.69023761,2.816097398,4.678361254,4.009302695,4.414014226,4.14780587,3.587721423,3.36607759,4.549915805,3.072711422,3.262016984,3.270548143,3.340044195,4.136036385,3.193228548,3.900791368,4.244258718,3.397041172,3.749446022,3.726131712,3.191581021,3.420286917,3.060181429,3.79332875,4.888129748,2.429784057,3.456221789,10.45816407,2.763578574,4.083482472,4.767946209,3.410078951,4.130865772,3.735080311,5.656209235,3.813980501,3.244425031,2.788362701,3.883800678,3.529377941,2.970232286,4.574525253,3.057242375,35.63581616,3.289292223,5.427269577,2.90312737,3.493790042,4.010506402,2.930264809,3.11690103,4.614509541,4.021391598,2.741647629,2.607346732,2.97323561,2.973437506,4.27385869,4.374529854,2.960352566,4.082104116,4.058495121,2.106839202,3.849480666,4.131884237,3.757799995,4.000728385,2.918828472,3.091318878,3.485015292,4.276512942,3.662904661,4.300401741,1.805519989,3.76790541,3.849951545,3.579254123,4.387969623
5.874786236,3.402102895,7.285809919,5.031637055,2.586775909,3.969873358,3.315940413,2.845813057,3.315094912,42.52464006,3.001390088,5.433227442,3.167374558,3.630056308,2.998264653,3.756429714,2.81419959,4.696872299,2.460264235,2.916345207,2.663831053,3.962615762,3.549056331,4.86580372,4.70391861,3.797937647,3.977246589,3.251667978,2.426679286,4.235042721,3.330713579,3.246797461,3.764090786,3.484329538,3.773861825,4.925794482,4.512625657,2.802833391,2.962157913,3.056575717,3.691268706,3.975296884,5.337430819,3.645479397,3.354867942,3.595983281,4.074230148,7.9517172,3.963167554,3.856213532,17.78054968,4.010623119,2.570895812,4.789166488,3.869605976,4.595003409,4.551502625,3.263984656,2.699358722,4.248953476,2.967178505,3.324942003,4.352809715,3.833388379,3.762883595,4.223575684,2.676997653,4.165973668,2.834915485,4.617016867,3.781054489,4.073254963,3.461154907,3.602574677,3.940066668,4.212644769,4.001279253,4.869939836,4.965534291,5.173080584,2.603560627,5.26396774,5.180923959,3.235328488,2.712241749,3.711094838,3.455251379,4.463380469
3.522896707,4.576200825,5.03742131,9.395968301,5.668542859,5.284286772,3.867224068,3.279993259,3.579412343,4.082481002,9.805440927,2.460502307,4.287809923,2.4793152,3.617123714,2.792283034,4.170182417,3.641947013,3.881040222,3.522234762,4.311975242,4.096941188,3.558062469,3.853155907,3.436512424,3.398176721,4.111233616,4.438655299,5.459012396,2.734058317,5.423638595,3.164222328,3.311677138,4.157656526,7.064659287,4.656341221,3.087113175,4.285196927,3.883938844,4.566801958,4.404869182,8.861848881,3.762040405,2.793294232,4.225273195,4.512064757,3.363103427,3.586434842,2.901773923,3.011198251,3.340036284,4.219117464,4.645024542,3.960242639,5.58472454,4.657249203,3.407800228,3.059845036,3.695363316,3.580621693,3.622885778,2.619627387,3.797003693,3.397499679,3.658184738,3.392283034,4.485085257,1.806839202,4.520424424,3.099851445,3.97008338,3.421722839,4.163144195,3.629998484,2.717398424,3.032991167,3.911279928,2.777953551,10.23472886,2.387048159,4.211833175,4.781769305,19.18034862,4.314054576,3.106671112,3.42335054,4.116350466,3.085643489
3.081730417,3.10891961,4.506600837,2.995412358,3.887432128,3.41262677,5.979395568,3.029127916,2.795474153,5.30362068,24.18730542,5.29948385,3.664756774,4.733877122,3.63466643,3.952512635,3.383291164,3.358162509,2.714725763,4.605416858,3.627893509,2.897450637,4.399861722,3.317303212,4.215402851,3.7378252,3.650469747,2.7025483,4.213671967,4.792927203,3.461200762,5.071166884,2.106839202,2.71842368,2.706286092,4.553997142,3.078749325,3.838809114,3.670280561,3.175195436,4.754745377,4.082762261,2.98115588,3.33438545,4.17436423,2.585189116,5.148101332,3.077121348,2.761022364,4.083146949,4.55736049,3.877659573,2.449068858,3.301897618,3.232847697,4.395175855,3.034920155,4.981440991,3.980389254,5.093952357,3.163915859,4.378233992,4.801382486,4.516731898,4.284478679,3.213178114,4.445705669,3.296651481,3.095376835,3.848522756,2.095741733,3.16637622,3.799636485,2.516832217,2.269793553,4.250821606,2.430445999,3.644752142,4.161195342,3.610364063,3.478206031,2.255367339,3.234432016,2.184819196,2.970911789,4.657594048,2.209371508,4.890817354
3.968124298,4.323158028,2.32271304,3.351862199,3.563457354,2.470549272,3.229317711,3.86446855,4.174084895,5.771246601,2.74854413,3.146546974,3.491878577,2.939193283,3.700263793,2.679296559,3.882090597,4.078527146,10.26108359,3.426961255,5.247796004,6.71475403,3.437309013,3.754115217,5.429985941,4.421253753,3.879721009,3.341257699,4.627321615,3.611279179,3.084567609,4.326603797,2.726037991,3.269705483,2.421282992,4.829499264,3.79564802,3.694679593,2.257649122,3.858972513,3.41530485,4.340970929,3.130066043,6.616398135,3.734920487,2.744426161,5.184854895,3.969681696,4.656907838,2.76107865,2.300945514,3.209944866,2.70523889,3.361886792,3.829429001,4.474412764,4.222979491,3.844981984,4.530449463,2.086187451,3.963587583,3.463441362,5.031732977,2.898552896,3.613878901,3.403481535,3.141299701,2.79450261,3.625664271,3.164755903,3.098881574,3.969975678,3.429708986,3.210785495,2.205519989,4.158967686,3.795577484,4.341094231,3.832754571,2.254982319,3.149256244,4.138990978,3.856756219,2.843836573,3.288452178,2.988192418,5.56152238,3.872270322
3.546389126,4.457599555,6.263928498,5.506138403,5.325116798,3.492847241,3.204595136,5.28999092,2.850894313,3.598766309,2.853242244,3.490985739,5.914035881,3.932591679,3.076580332,2.574001714,3.584531433,3.994209801,5.423990483,6.279898474,2.473149263,3.510847466,3.899170751,5.078352446,4.036057049,5.971140276,2.805252409,4.012242081,3.673978801,3.778759309,4.022046793,3.34584156,4.567452101,4.636520761,2.917095317,4.955581797,2.404241211,4.57227304,4.169886126,4.424402509,3.324844269,4.153906121,2.838067711,4.650929381,4.462673578,4.207802569,3.237053384,4.463548223,3.677640392,4.461768129,3.249218933,3.646284074,4.401746634,4.836201887,3.997543299,4.837013837,3.314423843,4.245390947,3.939171346,3.348674375,3.962796542,4.279008076,2.470740651,4.008789913,3.963659002,4.266352013,3.691603377,3.243502894,3.760704098,4.24213824,5.005621219,2.727075232,3.520173077,3.679403483,3.509655303,4.461286555,3.308106006,4.476476348,2.460112616,3.086357839,3.981148549,4.390835207,4.887214354,2.959840365,2.765541541,3.755689761,3.52354772,2.307983482
3.125065699,5.42831829,4.001258456,4.923830037,4.377722469,3.233914433,3.850130923,3.537145577,4.186002938,4.630103625,2.630036534,4.564000648,19.97533189,4.311883069,4.478317996,4.429142779,3.45676655,4.64003422,4.6624691,3.853336035,5.87156715,2.459183094,3.286968417,4.031859986,4.325728433,3.265953895,3.003709461,3.045608159,4.254408711,3.140666101,3.247265352,3.436963905,4.333028478,4.575493054,3.312585622,5.13679878,3.834988969,3.798210644,4.227484279,4.50678397,6.308040648,3.15328115,3.388435767,4.791511131,2.470671838,2.107496472,4.692377146,3.854171822,3.216741153,4.180431868,3.919838618,3.05446226,2.858910844,4.196870369,4.384881639,4.553394319,4.328877459,3.236655891,4.916973699,3.493789395,3.122075144,3.541368534,3.658990642,3.825870848,2.715687936,4.638516241,5.873375868,4.432884194,3.650670577,4.150247711,2.68080715,3.495201901,4.038714985,2.55629686,3.611770732,3.823914748,3.29285285,3.161593303,3.049020565,3.757401862,3.596455846,2.597211435,3.220449206,3.621919354,3.693337852,3.510212423,2.477139532,3.063527297
